$G   S   H   Cp
-149864.8212344073 109.1741881435155 91300.96037461841 46.11515483993571
-149974.00585869106 109.19505859783385 91347.07364252175 46.11191107251216
-150083.21134794224 109.2159180829185 91393.18353339058 46.10800198861398
-150192.4376911988 109.2367666089558 91439.29004781143 46.10487522149924
-150301.68487750867 109.25760419049766 91485.39319606265 46.101243716839235
-150410.9528959296 109.27843083190965 91531.49296591835 46.098395544686355
-150520.2417355295 109.29924655065406 91577.58937416924 46.094397839624435
-150629.55138538586 109.32005134964129 91623.68240541924 46.09150637552375
-150738.88183458635 109.34084523905767 91669.7720604045 46.08794828818645
-150848.2330722285 109.36162823491031 91715.85835280258 46.08452960528666
-150957.60508741956 109.3824003386544 91761.94126405456 46.08125055092387
-151066.99786927697 109.40316156629706 91808.0208079025 46.0784343915293
-151176.4114069279 109.42391193093499 91854.09699167873 46.07430418982403
-151285.8456895094 109.44465143111302 91900.16979042371 46.07144495967077
-151395.3007061685 109.46538008574862 91946.23922445069 46.06791750120465
-151504.77644606202 109.48609790066257 91992.30528501153 46.06501548696542
-151614.2728983568 109.50680488895159 92038.36797956048 46.06095899362117
-151723.79005222942 109.52750105934683 92084.42730587663 46.05769005429465
-151833.3278968664 109.54818641621387 92130.48325204189 46.053751434374135
-151942.8864214641 109.56886097847018 92176.53583856748 46.05076334410114
-152052.46561522875 109.58952475630213 92222.58506656869 46.04759182257112
-152162.0654673765 109.61017774679931 92268.63090798596 46.04456117231166
-152271.68596713332 109.6308199717896 92314.67338992929 46.04134694527602
-152381.32710373506 109.65145144145936 92360.71251360222 46.037136926315725
-152490.98886642733 109.67207215871895 92406.74826399208 46.03404195368057
-152600.67124446566 109.6926821352099 92452.78064559327 46.03076318599051
-152710.3742271155 109.71328137966339 92498.80965643216 46.02632471214747
-152820.09780365185 109.73386991099687 92544.83531733716 46.02430417435244
-152929.84196335997 109.75444772629999 92590.8576003731 46.02047302178107
-153039.60669553454 109.77501484157983 92636.87651992112 46.017597055470105
-153149.39198948038 109.79557126702275 92682.89207738356 46.01421140978346
-153259.19783451196 109.81611701572547 92728.90428071309 46.01015243970323
-153369.02421995348 109.83665209205355 92774.91311833853 46.00737593427766
-153478.87113513923 109.85717650619335 92820.91859174627 46.00343672937015
-153588.73856941296 109.87769026833121 92866.92070245394 46.00078129733447
-153698.62651212863 109.89819339156384 92912.91945854062 45.997615381202195
-153808.53495264964 109.9186858831672 92958.91485506072 45.99377498525428
-153918.4638803493 109.93916774750687 93004.90688055113 45.990403165342286
-154028.4132846108 109.95963900786592 93050.8955660639 45.98684660013532
-154138.383154827 109.98009966424434 93096.88089039427 45.98343221005052
-154248.37348040057 110.00054972537328 93142.86285196393 45.97983294224832
-154358.38425074393 110.02098920143908 93188.841452494 45.97703082545195
-154468.41545527935 110.04141811135923 93234.81671339029 45.973225351190194
-154578.46708343877 110.06183645513374 93280.78861352243 45.97054532641778
-154688.539124664 110.08224424294895 93326.75715469997 45.966861219494604
-154798.63156840656 110.10264148935676 93372.72234860357 45.96299171826104
-154908.74440412753 110.12302820163313 93418.68419055518 45.960085120168515
-155018.8776212981 110.14340438705403 93464.6426758958 45.9561729861889
-155129.03120939885 110.16377006308176 93510.59782297668 45.953553056460805
-155239.2051579204 110.18412523408188 93556.54962063648 45.95009129989194
-155349.39945636282 110.20446990878554 93602.49806758371 45.94677280692849
-155459.6140942361 110.2248040959239 93648.4431625519 45.943597800214775
-155569.84906105988 110.24512781150406 93694.3849207508 45.94056648784317
-155680.1043463636 110.26544105843641 93740.32332781955 45.93636244244408
-155790.37993968616 110.28574384836247 93786.25838915812 45.933618607523385
-155900.67583057648 110.30603619583417 93832.19011679207 45.93036021251464
-156010.99200859308 110.3263180993963 93878.11848653955 45.926421813783236
-156121.32846330397 110.34658958378714 93924.04353355768 45.923781002056785
-156231.68518428717 110.36685065046186 93969.96524030986 45.920460180786904
-156342.06216113013 110.38710130815161 94015.88360575773 45.917118550278246
-156452.4593834302 110.40734156267717 94061.79862228432 45.91359102487331
-156562.87684079426 110.42757143586641 94107.7103186225 45.910042538889684
-156673.31452283877 110.44779092917452 94153.61867731655 45.90680357214296
-156783.77241919012 110.46800005133264 94199.52369743763 45.903378633374814
-156894.25051948414 110.4881988154375 94245.4253880053 45.90059441688936
-157004.74881336646 110.50838723167544 94291.3237514635 45.89679723721929
-157115.26729049225 110.52856530295685 94337.21877373458 45.8929789630929
-157225.8059405263 110.5487330496544 94383.11048048711 45.890464389231056
-157336.36475314325 110.56889047031291 94428.99884775924 45.8867701687268
-157446.94371802715 110.58903758093948 94474.88389135298 45.883220741234254
-157557.5428248717 110.60917439608602 94520.76562380834 45.880147952993866
-157668.16206338032 110.62930091429735 94566.64402121762 45.876557123847306
-157778.80142326606 110.64941714867018 94612.51909285062 45.87377530988306
-157889.46089425148 110.66952311521163 94658.39085466147 45.869977184338495
-158000.1404660688 110.68961881537689 94704.25928943662 45.86665643728338
-158110.84012845982 110.70970426517306 94750.12441319544 45.86381371918833
-158221.559871176 110.72977946314495 94795.98620211022 45.86045216128696
-158332.2996839783 110.7498444369412 94841.8446988693 45.85690374660771
-158443.05955663734 110.76989918219624 94887.69987304547 45.85333467111923
-158553.83947893322 110.78994371491717 94933.55174079727 45.84991140291095
-158664.63944065577 110.809978035104 94979.40028169728 45.84696726378752
-158775.45943160422 110.83000216749497 95025.24553195926 45.84350317309145
-158886.29944158747 110.85001610772451 95071.08746120939 45.840685346047394
-158997.15946042395 110.87001987325493 95116.92608907635 45.83684698736761
-159108.03947794164 110.89001346990699 95162.76140855509 45.8338220094447
-159218.9394839781 110.90999691368779 95208.5934360217 45.83061003359035
-159329.85946838034 110.92997020605253 95254.42215451022 45.82721085171215
-159440.79942100492 110.94993335718755 95300.24756709769 45.82362424553139
-159551.75933171812 110.96988638164476 95346.06968691989 45.82051850302378
-159662.73919039546 110.98982929106569 95391.8885204735 45.817058270040434
-159773.7389869221 111.00976208545035 95437.70404752824 45.81391221872764
-159884.75871119282 111.02968477789545 95483.51627796673 45.81041139608715
-159995.79835311172 111.0495973873185 95529.32523510815 45.80705761181889
-160106.85790259246 111.06949990353314 95575.13087534084 45.80418608675245
-160217.93734955834 111.08939235127764 95620.93323543406 45.801127202867065
-160329.03668394193 111.10927474364871 95666.7323254247 45.797377823328134
-160440.1558956854 111.12914707628079 95712.52811514182 45.79444648697972
-160551.29497474036 111.14900936954655 95758.32063143398 45.79065643774811
-160662.45391106798 111.16886162053561 95804.10984750767 45.7875173073262
-160773.63269463874 111.18870385253103 95849.89579700289 45.78419029858196
-160884.83131543268 111.2085360698984 95895.67846996273 45.78101121587679
-160996.04976343925 111.22835827700328 95941.45785643833 45.778316420910414
-161107.28802865744 111.24817049421836 95987.23398348119 45.774761388020124
-161218.54610109562 111.26797272154363 96033.00683111325 45.771186125057284
-161329.82397077148 111.28776497353101 96078.77641300575 45.768095515086316
-161441.12162771236 111.30754725600127 96124.54272267458 45.76431165187387
-161552.43906195488 111.32731957768556 96170.30576038719 45.76067585730925
-161663.77626354495 111.3470819502254 96216.06553317708 45.75819941383088
-161775.13322253822 111.36683438671753 96261.82205148629 45.75502942316234
-161886.50992899956 111.38657688570675 96307.57529206868 45.752008304407354
-161997.90637300324 111.40630947193131 96353.32529240547 45.74778642709134
-162109.3225446329 111.42603213957045 96399.07201917056 45.74489430960966
-162220.75843398154 111.44574490754167 96444.81549642267 45.74198269110639
-162332.21403115173 111.4654477845761 96490.55572463397 45.738544725463726
-162443.68932625526 111.4851407794049 96536.29270430232 45.7350868236972
-162555.18430941322 111.50482389348326 96582.02641904188 45.73245445935754
-162666.6989707562 111.52449715154944 96627.75690659625 45.72895704914117
-162778.23330042418 111.54416054487228 96673.48412694875 45.72543970862171
-162889.7872885663 111.56381410110043 96719.20812469441 45.722748985281214
-163001.3609253412 111.5834578187787 96764.92887677561 45.719192127580754
-163112.95420091687 111.60309170372784 96810.64637706528 45.71561534248758
-163224.56710547037 111.62271577341016 96856.36064657531 45.71320532850223
-163336.1996291886 111.64233003510162 96902.07168263328 45.708741164708044
-163447.85176226718 111.66193449753337 96947.77948598063 45.70646211504936
-163559.52349491144 111.68152916798135 96993.48405398906 45.70314580632839
-163671.21481733595 111.70111405663192 97039.18539084296 45.69964003312634
-163782.9257197645 111.72068917949218 97084.88351434976 45.696794040850364
-163894.65619243012 111.74025453656213 97130.57840497902 45.69341893948149
-164006.4062255753 111.75981013802812 97176.2700669964 45.69002419884782
-164118.17580945176 111.77935599698685 97221.9585115035 45.686779923562426
-164229.96493432033 111.79889212362468 97267.6437428378 45.683686330448836
-164341.77359045134 111.81841852230718 97313.32575174747 45.68057338765357
-164453.6017681243 111.83793520613108 97359.00454942856 45.67658943706192
-164565.44945762775 111.85744218964828 97404.68015052853 45.67428942973493
-164677.31664925994 111.87693946994841 97450.35252882919 45.670947947655804
-164789.20333332795 111.896427058673 97496.02169220155 45.66741642047418
-164901.10950014828 111.91590497182915 97541.68765879108 45.6640358621371
-165013.03514004662 111.93537321669282 97587.35042631475 45.66097719507525
-165124.98024335786 111.9548317961744 97633.00998226347 45.65824085584609
-165236.94480042622 111.97428073501214 97678.66636538229 45.654289712547325
-165348.92880160492 111.99372002156451 97724.31952905012 45.651856856420636
-165460.9322372566 112.01314967911458 97769.96950866265 45.648721426550765
-165572.95509775303 112.03256971639348 97815.61630548805 45.645395731844474
-165684.99737347505 112.05198013340123 97861.25990028464 45.64205068454612
-165797.0590548128 112.07138094614493 97906.90031146622 45.638857486483175
-165909.1401321656 112.0907721662661 97952.53754722481 45.635473798029125
-166021.24059594187 112.11015379230957 97998.17158494718 45.633098858525045
-166133.36043655933 112.12952585046878 98043.80246714511 45.62916263093939
-166245.49964444467 112.14888833346777 98089.43015753885 45.62589259876404
-166357.6582100338 112.16824125876883 98135.05467814309 45.623289623472374
-166469.83612377194 112.18758463655831 98180.67603386912 45.62015310366405
-166582.0333761132 112.20691846683621 98226.29420562027 45.61596724961419
-166694.24995752083 112.22624276706483 98271.90921551923 45.613822879386134
-166806.48585846752 112.24555754306493 98317.52105825185 45.60994173953077
-166918.74106943468 112.26486281229882 98363.12975602743 45.607588325219695
-167031.0155809131 112.28415856894571 98408.73527607456 45.60435656749178
-167143.3093834025 112.30344483046792 98454.33764065415 45.601105742389336
-167255.6224674119 112.32272160705179 98499.93685487265 45.59766370803118
-167367.95482345912 112.34198891033884 98545.53292731292 45.59489134699106
-167480.30644207136 112.36124673887389 98591.125835582 45.59106659871759
-167592.67731378475 112.38049511157442 98636.71560553505 45.5877394444542
-167705.06742914437 112.39973403571639 98682.30223550348 45.584910552133806
-167817.47677870464 112.41896351566538 98727.88571693798 45.581890517496504
-167929.90535302894 112.4381835659733 98773.46606545974 45.57816137094051
-168042.3531426895 112.45739419100573 98819.0432725671 45.57562148402212
-168154.82013826782 112.47659540094901 98864.61734358512 45.57271779049188
-168267.30633035433 112.49578720889986 98910.18829078283 45.56944986979943
-168379.81170954864 112.51496961922385 98955.75610572723 45.5659901490435
-168492.3362664591 112.53414264356252 99001.320797289 45.562684317701496
-168604.87999170338 112.55330629064701 99046.88236745523 45.55987863568589
-168717.4428759079 112.57246056484291 99092.44080785339 45.55653518909821
-168830.02490970827 112.59160548070213 99137.9961343628 45.55386549473042
-168942.626083749 112.61074104695581 99183.54834905278 45.55083098530304
-169055.24638868362 112.62986726796953 99229.0974436198 45.547604536113795
-169167.88581517467 112.6489841597504 99274.64343751053 45.543839152378496
-169280.54435389355 112.66809173102956 99320.18633288093 45.54109531163704
-169393.22199552073 112.68718997598626 99365.7260972065 45.53815961407963
-169505.91873074556 112.7062789251795 99411.26278473274 45.53555263555609
-169618.63455026658 112.72535857278854 99456.79636297966 45.53205908741802
-169731.36944479097 112.74442893191008 99502.3268446103 45.52889412007062
-169844.12340503486 112.76349001564085 99547.85424233114 45.52571052045096
-169956.89642172365 112.78254182543606 99593.37854106852 45.52285608951934
-170069.68848559126 112.80158437293721 99638.89975010161 45.520331263833214
-170182.49958738082 112.82061766542029 99684.4178683045 45.516396063612774
-170295.32971784417 112.83964172471315 99729.93292939439 45.514182781334966
-170408.1788677423 112.85865654062945 99775.44489052461 45.50986152025871
-170521.0470278447 112.8776621320867 99820.95377850294 45.50778612756403
-170633.93418893026 112.89665850490564 99866.45958882367 45.50394980906276
-170746.8403417862 112.91564567363821 99911.96233792457 45.50114085141104
-170859.76547720912 112.93462364264997 99957.4620178655 45.49813922931207
-170972.70958600417 112.95359242358245 100002.95863817012 45.49581746687181
-171085.6726589856 112.97255201789085 100048.45218395244 45.492080971598625
-171198.65468697617 112.99150244012708 100093.94267176895 45.48902434617048
-171311.6556608078 113.0104436975671 100139.43010074837 45.48612415092066
-171424.67557132116 113.02937580476282 100184.9144875239 45.48250639491016
-171537.71440936567 113.04829876462463 100230.39582079195 45.48079392698128
-171650.77216579978 113.06721258442849 100275.87409975074 45.4771394317504
-171763.84883149053 113.08611727727111 100321.34933762377 45.473291105008684
-171876.9443973138 113.10501285479404 100366.82154417544 45.471000045654364
-171990.05885415454 113.12389931554208 100412.29069767077 45.46746495325351
-172103.19219290608 113.14277667406714 100457.75681492165 45.465138177678455
-172216.344404471 113.16164494637633 100503.21991629596 45.46121562743792
-172329.51547976016 113.18050412664888 100548.6799695903 45.458677560964134
-172442.70540969365 113.19935423525749 100594.13700574741 45.456121735333
-172555.91418520015 113.21819527511252 100639.59101364636 45.452143605507445
-172669.141797217 113.23702725494513 100685.04199622056 45.44937604950974
-172782.38823669037 113.25585019221762 100730.48997751519 45.446063445706386
-172895.65349457535 113.27466407819884 100775.93491835304 45.44325988244964
-173008.9375618355 113.29346894199261 100821.37687096064 45.44026254880009
-173122.24042944328 113.31226477777818 100866.81580322437 45.43707123812055
-173235.56208837984 113.33105160301784 100912.25173932032 45.43386174045736
-173348.9025296349 113.3498294148012 100957.684654184 45.43186660594074
-173462.26174420727 113.36859823350096 101003.11457909856 45.42826893593883
-173575.63972310405 113.38735806348268 101048.541506651 45.425357681233436
-173689.0364573413 113.40610891929828 101093.96545411841 45.42242852039635
-173802.45193794364 113.42485079512699 101139.38638944417 45.418952363252174
-173915.8861559444 113.44358371570706 101184.80435464522 45.416163629852235
-174029.33910238568 113.46230767812813 101230.21932475315 45.41282760765171
-174142.81076831813 113.48102269839728 101275.63132069207 45.41017973824637
-174256.30114480102 113.49972878379049 101321.04034224228 45.40822090493748
-174369.8102229025 113.51842593721813 101366.44637860032 45.40447771578329
-174483.33799369916 113.53711417177692 101411.84944371876 45.40195368754212
-174596.88444827625 113.55579350347398 101457.24955866899 45.39923531265231
-174710.44957772785 113.57446392357815 101502.64668441421 45.39543763094116
-174824.03337315633 113.5931254553725 101548.04085976497 45.39250658272067
-174937.63582567294 113.61177810176741 101593.43207402894 45.389557784073986
-175051.25692639747 113.63042187440442 101638.82033777729 45.38659122626996
-175164.89666645825 113.6490567761939 101684.20564035009 45.383429681533016
-175278.55503699233 113.66768282168778 101729.58799946078 45.37989559903508
-175392.23202914515 113.68630001525162 101774.9674080383 45.37829460023204
-175505.927634071 113.70490836998215 101820.34388031546 45.37490240036277
-175619.6418429326 113.72350788587937 101865.71739861308 45.372202298312914
-175733.37464690112 113.74209858331596 101911.08799497315 45.368774300732184
-175847.1260371565 113.76068046374712 101956.45565531397 45.3655059391167
-175960.89600488706 113.77925353299361 102001.82037621632 45.36310844414402
-176074.68454128978 113.7978178128833 102047.18219339699 45.36051593895536
-176188.49163757023 113.81637329031946 102092.54105726085 45.35719454434002
-176302.3172849422 113.83491999295074 102137.89701781532 45.35474509175401
-176416.16147462846 113.85345792368753 102183.25006463492 45.352100422314834
-176530.02419785995 113.871987083985 102228.60018373534 45.3483697536285
-176643.90544587618 113.89050749130547 102273.94740033092 45.34604639338795
-176757.80520992522 113.90901915583527 102319.29172187118 45.34352774353465
-176871.72348126373 113.92752207320882 102364.63312017109 45.34027859772323
-176985.66025115666 113.946016265254 102409.97163124615 45.33719009341439
-177099.61551087743 113.964501733426 102455.30724121656 45.334619423374534
-177213.58925170815 113.98297848500079 102500.63995048378 45.33149592898553
-177327.58146493923 114.00144653161988 102545.96977018757 45.328533454448916
-177441.5921418695 114.01990588201443 102591.29670435793 45.32591090683127
-177555.62127380646 114.03835654491559 102636.62075705113 45.32255610974971
-177669.66885206572 114.0567985290545 102681.94193235025 45.31989892857382
-177783.73486797157 114.07523184025194 102727.26022720797 45.31668783456553
-177897.81931285665 114.09365648869425 102772.57564933121 45.314354068250395
-178011.9221780621 114.11207248020219 102817.8881957155 45.31146624212852
-178126.0434549373 114.13047983660363 102863.19790278084 45.30891935864929
-178240.18313484022 114.14887854043627 102908.50471025432 45.3049218034721
-178354.341209137 114.16726861934876 102953.80866893835 45.303236694599036
-178468.5176692024 114.18565007625148 102999.10976875748 45.30010047019459
-178582.71250641948 114.20402292569634 103044.40802834768 45.29640849796124
-178696.92571217968 114.22238716622815 103089.70342690515 45.293955120723695
-178811.15727788265 114.24074281094363 103134.99597952623 45.29148485889891
-178925.40719493665 114.25908987148432 103180.28569775814 45.28845878521679
-179039.67545475814 114.27742834785022 103225.5725644319 45.286134266643785
-179153.96204877202 114.29575825604843 103270.85660192365 45.28235469915671
-179268.26696841136 114.31407959898934 103316.13780029028 45.279816261609085
-179382.5902051177 114.33239239413524 103361.41618557874 45.27672113763401
-179496.93175034094 114.35069663712056 103406.69172989533 45.274328732921276
-179611.29159553914 114.36899234104203 103451.96444853989 45.27155943069374
-179725.66973217882 114.38727951899637 103497.23435685618 45.26823264895938
-179840.06615173462 114.40555817680433 103542.50145220972 45.26542907115072
-179954.48084568963 114.4238283217419 103587.76573558679 45.263149368111044
-180068.9138055353 114.442089961085 103633.02720799443 45.25941011233954
-180183.365022771 114.46034310210962 103678.28587046085 45.25691620365251
-180297.83448890474 114.47858775645727 103723.54173486575 45.25422504375456
-180412.32219545255 114.4968239357695 103768.79481312734 45.2522393577965
-180526.82813393892 114.51505163422553 103814.04507384307 45.24969539925223
-180641.3522958965 114.53327087365324 103859.29255425814 45.24677322624484
-180755.8946728661 114.551481656963 103904.53724468697 45.24274918658193
-180870.4552563967 114.56968400016194 103949.77916800589 45.24142044974724
-180985.03403804582 114.58787789742928 103995.0182928608 45.238266469095834
-181099.631009379 114.60606336477213 104040.25464217406 45.23491429281421
-181214.24616196982 114.6242404167424 104085.48823530201 45.232088085322175
-181328.87948740038 114.6424090504297 104130.71904816959 45.22852032241644
-181443.53097726064 114.6605692760204 104175.94708930617 45.2269287823583
-181558.20062314923 114.67872110952158 104221.17238177854 45.223145571071655
-181672.8884166724 114.69686454511248 104266.39489429301 45.220795879140496
-181787.5943494449 114.71499960898655 104311.61467536754 45.21824827097589
-181902.31841308955 114.73312629532302 104356.83169374138 45.21586561022559
-182017.0605992375 114.75124461285304 104402.04595444369 45.21201364987064
-182131.82089952767 114.76935457758373 104447.2574806989 45.210324246727396
-182246.5993056075 114.78745619388064 104492.46626670635 45.20807371736737
-182361.39580913246 114.80554947047494 104537.67231758442 45.20471593423281
-182476.21040176597 114.8236344117322 104582.87562756453 45.20243237930117
-182591.04307517977 114.84171103511471 104628.07622364213 45.19885871268343
-182705.89382105356 114.85977933480171 104673.27407462033 45.19672409660416
-182820.76263107534 114.87783932680031 104718.46920390584 45.19348062312929
-182935.64949694095 114.89589102566242 104763.66163131775 45.19113106362056
-183050.55441035455 114.91393442847766 104808.85133298198 45.1887652190635
-183165.4773630283 114.93196954397717 104854.0383141785 45.1860183980898
-183280.4183466824 114.94999638962327 104899.22260210314 45.18325498938793
-183395.37735304504 114.96801496541593 104944.40418021812 45.18102243018802
-183510.35437385275 114.98602528154152 104989.58305753491 45.17731329688104
-183625.34940084972 115.00402734382078 105034.75923214044 45.17504785617348
-183740.36242578854 115.02202116535045 105079.93272040645 45.17203546129167
-183855.39344042953 115.0400067504961 105125.10351681669 45.16973742574919
-183970.4424365413 115.05798410944408 105170.27163049165 45.16705754358554
-184085.50940590037 115.07595324655995 105215.43705595133 45.16436121775769
-184200.59434029122 115.09391417348525 105260.59980602417 45.16146545793163
-184315.69723150643 115.11186689895112 105305.75988625459 45.158370048739016
-184430.81807134644 115.12981142441276 105350.91728390049 45.156722993124276
-184545.95685161988 115.1477477629669 105396.07201553078 45.15432753250934
-184661.11356414322 115.16567592479987 105441.22409042766 45.15118278650334
-184776.28820074094 115.18359591427725 105486.37350323773 45.14820466574747
-184891.48075324556 115.20150774013018 105531.52025962263 45.14429281553021
-185006.6912134972 115.21941140672425 105576.66435426136 45.14293265383458
-185121.91957334452 115.23730692861136 105621.80580754194 45.14027220138814
-185237.16582464374 115.25519431888824 105666.94463623018 45.137044503644574
-185352.42995925903 115.27307356591336 105712.08079467222 45.13526983209886
-185467.71196906257 115.29094469296979 105757.21432537911 45.132560627826024
-185583.01184593452 115.30880770587828 105802.34522681989 45.130386712844484
-185698.32958176293 115.32666260754922 105847.47349012151 45.12598970759427
-185813.66516844343 115.34450941107934 105892.59913217623 45.125071266375016
-185929.01859788017 115.36234812083421 105937.72214783038 45.121376756287646
-186044.3898619846 115.38017874700017 105982.84254667285 45.11877014301717
-186159.7789526764 115.39800129539799 106027.96032727131 45.11614737857599
-186275.18586188302 115.41581577912439 106073.07550663906 45.11406135861762
-186390.61058153978 115.43362220108975 106118.18807602164 45.1115908799693
-186506.0531035899 115.45142056857003 106163.29803773513 45.10855105618248
-186621.51341998435 115.469210887386 106208.40539042655 45.1064173845225
-186736.9915226821 115.48699317208957 106253.51015490913 45.10371422220487
-186852.48740364975 115.50476743141189 106298.61233727363 45.10099490289576
-186968.001054862 115.52253366098739 106343.711910385 45.09825943678152
-187083.53246830107 115.54029188846471 106388.80892839929 45.09624704805901
-187199.0816359573 115.55804209783673 106433.90333464585 45.093109805020504
-187314.64854982862 115.5757843167521 106478.99518335523 45.090326020726934
-187430.23320192078 115.59351854521083 106524.08445855035 45.08826619858155
-187545.83558424748 115.61124478612328 106569.17115165014 45.084710004448425
-187661.45568883 115.62896305549657 106614.25528740877 45.082433278730605
-187777.0935076975 115.64667336060666 106659.33686840706 45.07995559833944
-187892.74903288693 115.66437569854315 106704.41587130248 45.078018013737164
-188008.422256443 115.68207009258913 106749.49233947409 45.07495265133912
-188124.11317041816 115.69975654274458 106794.56625703778 45.072612845979165
-188239.82176687248 115.7174350504647 106839.6376118125 45.07025733037153
-188355.54803787405 115.73510563466698 106884.70643616142 45.06714365852531
-188471.29197549834 115.75276829535142 106929.77271423847 45.064942102180794
-188587.05357182893 115.7704230514355 106974.8364784859 45.06198194285389
-188702.83281895678 115.78806989709847 107019.8976982327 45.05937729845755
-188818.62970898073 115.80570884252666 107064.95638367487 45.056756791018415
-188934.4442340073 115.8233398993616 107110.01254876095 45.05449236748973
-189050.27638615068 115.84096307778964 107155.06620375742 45.05184028093936
-189166.12615753268 115.85857837781077 107200.11733290728 45.05047516868217
-189281.99354028306 115.87618581834249 107245.16596885538 45.046860905131325
-189397.87852653893 115.89378539501922 107290.21208471028 45.04472017142689
-189513.78110844514 115.9113771180273 107335.25569082279 45.042564017057884
-189629.7012781544 115.92896099900827 107380.2968013048 45.03964679315686
-189745.63902782672 115.94653704814846 107425.33542657777 45.037459493323695
-189861.59434963018 115.96410526544787 107470.37155097816 45.03451054915786
-189977.56723574 115.98166565818246 107515.40517749803 45.03285199753009
-190093.5576783395 115.99921823944896 107560.43632408654 45.02968484885059
-190209.56566961933 116.01676302670967 107605.46501994439 45.02706185739953
-190325.59120177777 116.0342999981367 107650.49119343728 45.02498370275134
-190441.63426702074 116.05182919156505 107695.51492610987 45.023451022279914
-190557.694857562 116.06935060117394 107740.53618745503 45.019098615739495
-190673.7729656223 116.08686423132895 107785.55497312441 45.01809635403333
-190789.86858343065 116.10437009803718 107830.57130872097 45.01464689237764
-190905.98170322317 116.12186819984345 107875.58517497402 45.01305324229179
-191022.11231724377 116.13935855566524 107920.59660503856 45.009759193635546
-191138.2604177437 116.15684116404736 107965.60557967826 45.00832255725982
-191254.42599698209 116.17431603081059 108010.61209838599 45.00574665435124
-191370.60904722533 116.19178317196202 108055.61618692079 45.00296767510008
-191486.80956074747 116.20924259041203 108100.61783733475 45.00036055542296
-191603.02752983003 116.2266942919814 108145.61704919001 44.99736256984761
-191719.262946762 116.24413829122204 108190.61384459087 44.99566275917459
-191835.51580384016 116.26157458813395 108235.60820813358 44.99263355974108
-191951.78609336837 116.27900319290347 108280.6001507084 44.99109141761437
-192068.0738076584 116.29642411280656 108325.58967572096 44.9878431376419
-192184.37893902918 116.31383735802956 108370.5767941192 44.98645895801019
-192300.70147980738 116.33124292857246 108415.56149055244 44.98336748074507
-192417.041422327 116.348640837532 108460.54378353077 44.98026014043717
-192533.3987589293 116.36603109509451 108505.5236840802 44.979207451979164
-192649.77348196358 116.38341370562557 108550.5011881954 44.97663409274537
-192766.16558378606 116.40078867349075 108595.4762918815 44.974422054656316
-192882.57505676063 116.41815601033159 108640.44900999818 44.9720064381836
-192999.00189325854 116.43551571905846 108685.41933482193 44.96938702213811
-193115.44608565854 116.4528678113129 108730.3872812645 44.96769514516927
-193231.90762634674 116.47021229728125 108775.35286050354 44.96410191350151
-193348.38650771676 116.48754917696351 108820.31605732659 44.96124748402508
-193464.88272216934 116.5048784649116 108865.27689427626 44.960643209924456
-193581.39626211318 116.52220015967032 108910.23535239097 44.95681409462122
-193697.92711996366 116.53951427870197 108955.19146182536 44.95485824154457
-193814.47528814414 116.55682082491694 109000.14521499007 44.952509489667136
-193931.04075908507 116.57411980559118 109045.09661564641 44.95014560234267
-194047.6235252243 116.5914112192695 109090.0456448764 44.94738823996158
-194164.22357900703 116.60869508632459 109134.99234052323 44.946129427989945
-194280.84091288593 116.62597141548758 109179.93671021276 44.943531103490386
-194397.475519321 116.64324020239292 109224.87872750778 44.94034933013609
-194514.12739077926 116.6605014630477 109269.81841899693 44.938857028319035
-194630.79651973554 116.67775520327268 109314.7557847898 44.93640262662666
-194747.48289867167 116.69500142452307 109359.69081363545 44.934312321129255
-194864.18652007703 116.71224014280597 109404.62353221813 44.930500008922536
-194980.9073764479 116.72947135521099 109449.55391794236 44.92951790452935
-195097.6454602884 116.74669508356601 109494.48201273533 44.92719301197212
-195214.40076410954 116.76391131768469 109539.4077750475 44.9244733346859
-195331.17328042982 116.78112008521566 109584.33126206827 44.922498271625955
-195447.96300177492 116.79832137160702 109629.25242086261 44.919558278343175
-195564.76992067773 116.81551519577624 109674.17128588559 44.91812382329954
-195681.59402967867 116.83270156645449 109719.08786503336 44.915724139718805
-195798.43532132517 116.84988048946252 109764.00215861932 44.913309467665385
-195915.29378817193 116.8670519706211 109808.91416697289 44.911641160433646
-196032.1694227811 116.88421601575101 109853.8238904393 44.90824474924011
-196149.0622177217 116.90137263649376 109898.73134461898 44.906356489809696
-196265.97216557022 116.91852182993898 109943.63650703998 44.90464424161473
-196382.89925891047 116.93566361500416 109988.53941240042 44.90177380212117
-196499.8434903333 116.95279799605487 110033.44005732652 44.89965089742327
-196616.80485243665 116.96992498036707 110078.3384460858 44.89846716896864
-196733.78333782605 116.98704457085114 110123.23457151648 44.894215898239054
-196850.77893911366 117.00415677769342 110168.12844555388 44.89281214919174
-196967.79164891937 117.02126160962507 110213.02007634644 44.89024832146242
-197084.82145986997 117.03835906955646 110257.9094567853 44.8882426993805
-197201.86836459933 117.05544916476356 110302.79659123454 44.88679595378926
-197318.93235574878 117.07253191125346 110347.68150702532 44.883996598946396
-197436.01342596655 117.08960730757099 110392.56418563757 44.88175596634392
-197553.11156790805 117.10667535517132 110437.44461619252 44.87930928444257
-197670.22677423593 117.12373608315829 110482.32286055354 44.87703918130137
-197787.35903761975 117.1407894755248 110527.19886196151 44.8755203949986
